Ping: <@397080824924602380> | Id: 397080824924602380 | Username: Corrupt#1000 | Badges: Early Supporter | Creation Date: 31-12-2017 18:37:26
Ping: <@160148085694136321> | Id: 160148085694136321 | Username: skelly骸骨#6435 | Badges: Early Supporter | Creation Date: 17-03-2016 23:11:19
Ping: <@430606170332463105> | Id: 430606170332463105 | Username: Skoal#0033 | Badges: Early Supporter | Creation Date: 03-04-2018 07:55:11
Ping: <@279053729637072896> | Id: 279053729637072896 | Username: Skullsilver#2376 | Badges: Early Supporter | Creation Date: 09-02-2017 01:59:53
Ping: <@275382527844155406> | Id: 275382527844155406 | Username: Skye#0666 | Badges: Early Supporter | Creation Date: 29-01-2017 22:51:50
Ping: <@204096557610565632> | Id: 204096557610565632 | Username: slatkaa#1529 | Badges: Early Supporter | Creation Date: 17-07-2016 06:46:51
Ping: <@136597149595992064> | Id: 136597149595992064 | Username: slava#3291 | Badges: Early Supporter | Creation Date: 12-01-2016 23:28:18
Ping: <@294948107773542400> | Id: 294948107773542400 | Username: Slay 🐧#7230 | Badges: Early Supporter | Creation Date: 24-03-2017 22:38:28
Ping: <@370610064660103179> | Id: 370610064660103179 | Username: Sleepy Sp✯ce#0001 | Badges: Early Supporter | Creation Date: 19-10-2017 18:32:05
Ping: <@136392969639952384> | Id: 136392969639952384 | Username: SleepyKittenz#4283 | Badges: Early Supporter | Creation Date: 12-01-2016 09:56:58
Ping: <@197350984194850825> | Id: 197350984194850825 | Username: Slick#1001 | Badges: Early Supporter | Creation Date: 28-06-2016 16:02:21
Ping: <@341362200977604618> | Id: 341362200977604618 | Username: Slifer 夢#2021 | Badges: Partnered Server Owner, Early Supporter | Creation Date: 31-07-2017 01:31:30
Ping: <@194560767050121216> | Id: 194560767050121216 | Username: SlimeC#8903 | Badges: Early Supporter | Creation Date: 20-06-2016 23:15:01
Ping: <@122372446761254912> | Id: 122372446761254912 | Username: Sloth-Kun#3849 | Badges: Early Supporter | Creation Date: 04-12-2015 17:24:24
Ping: <@227519640492965888> | Id: 227519640492965888 | Username: Slowmosniperz#1653 | Badges: Early Supporter | Creation Date: 19-09-2016 22:01:49
Ping: <@214821818324877323> | Id: 214821818324877323 | Username: Chedd#0023 | Badges: Early Supporter | Creation Date: 15-08-2016 21:05:12
Ping: <@77135165846982656> | Id: 77135165846982656 | Username: victor#0007 | Badges: Early Supporter | Creation Date: 01-08-2015 22:27:36
Ping: <@323237366389276673> | Id: 323237366389276673 | Username: smaugslayer#9222 | Badges: Early Supporter | Creation Date: 11-06-2017 01:09:53
Ping: <@132900282706296832> | Id: 132900282706296832 | Username: smue#0001 | Badges: Early Supporter | Creation Date: 02-01-2016 18:38:16
Ping: <@135620654312456192> | Id: 135620654312456192 | Username: SmugRainbowPony#6969 | Badges: Early Supporter | Creation Date: 10-01-2016 06:48:03
Ping: <@123949837791002625> | Id: 123949837791002625 | Username: Snaacky#0001 | Badges: Early Supporter | Creation Date: 09-12-2015 01:52:24
Ping: <@208706172260319232> | Id: 208706172260319232 | Username: SNAFU#4861 | Badges: Early Supporter | Creation Date: 30-07-2016 00:03:49
Ping: <@233750647302914050> | Id: 233750647302914050 | Username: snail#6517 | Badges: Early Supporter | Creation Date: 07-10-2016 02:41:37
Ping: <@397201639523483648> | Id: 397201639523483648 | Username: Snakey#8888 | Badges: Early Supporter | Creation Date: 01-01-2018 02:37:30
Ping: <@350393876571488267> | Id: 350393876571488267 | Username: sneezydwarf#8489 | Badges: Early Supporter | Creation Date: 24-08-2017 23:40:10
Ping: <@119885808453943308> | Id: 119885808453943308 | Username: sneker#7181 | Badges: Early Supporter | Creation Date: 27-11-2015 20:43:24
Ping: <@294447978465329153> | Id: 294447978465329153 | Username: SniperKnife#9844 | Badges: Early Supporter | Creation Date: 23-03-2017 13:31:08
Ping: <@292714193356849153> | Id: 292714193356849153 | Username: Snyp3rEli7E#8948 | Badges: Early Supporter | Creation Date: 18-03-2017 18:41:42
Ping: <@410145793304035329> | Id: 410145793304035329 | Username: soap#0080 | Badges: Early Supporter | Creation Date: 05-02-2018 19:52:57
Ping: <@266953726600675340> | Id: 266953726600675340 | Username: Sohran#6900 | Badges: Partnered Server Owner, Early Supporter | Creation Date: 06-01-2017 16:38:48
Ping: <@330345656138989580> | Id: 330345656138989580 | Username: Sok#3307 | Badges: Early Supporter | Creation Date: 30-06-2017 15:55:41
Ping: <@185508855185145857> | Id: 185508855185145857 | Username: Sonlu#0001 | Badges: Early Supporter | Creation Date: 26-05-2016 23:45:57
Ping: <@367109509350424577> | Id: 367109509350424577 | Username: Sook#3936 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 10-10-2017 02:42:07
Ping: <@419534672045932545> | Id: 419534672045932545 | Username: sophie#0549 | Badges: Early Supporter | Creation Date: 03-03-2018 17:41:00
Ping: <@244543143012204544> | Id: 244543143012204544 | Username: sopo#4100 | Badges: Early Supporter | Creation Date: 05-11-2016 20:27:08
Ping: <@187060635316649986> | Id: 187060635316649986 | Username: Sorios#5977 | Badges: Early Supporter | Creation Date: 31-05-2016 06:32:10
Ping: <@231921410526806019> | Id: 231921410526806019 | Username: Soulburgers#0215 | Badges: Early Supporter | Creation Date: 02-10-2016 01:32:53
Ping: <@203162230592634880> | Id: 203162230592634880 | Username: spacecat69#5671 | Badges: Early Supporter | Creation Date: 14-07-2016 16:54:10
Ping: <@161625708454608896> | Id: 161625708454608896 | Username: Spacedad#5801 | Badges: Early Supporter | Creation Date: 22-03-2016 01:02:51
Ping: <@414975191584735252> | Id: 414975191584735252 | Username: mits#6969 | Badges: Early Supporter | Creation Date: 19-02-2018 03:43:15
Ping: <@367459996482666500> | Id: 367459996482666500 | Username: Sparroe#4135 | Badges: Early Supporter | Creation Date: 11-10-2017 01:54:50
Ping: <@127874353231560704> | Id: 127874353231560704 | Username: Sparta#9999 | Badges: Early Supporter | Creation Date: 19-12-2015 21:47:01
Ping: <@396684750959411201> | Id: 396684750959411201 | Username: Spartan81000#7920 | Badges: Early Verified Bot Developer | Creation Date: 30-12-2017 16:23:34
Ping: <@99979356037709824> | Id: 99979356037709824 | Username: SpawnMatrix#0420 | Badges: Early Supporter | Creation Date: 03-10-2015 23:22:16
Ping: <@296018223772729344> | Id: 296018223772729344 | Username: Spectre#4853 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 27-03-2017 22:30:44
Ping: <@267442390153822230> | Id: 267442390153822230 | Username: spont#8888 | Badges: Early Supporter | Creation Date: 08-01-2017 01:00:34
Ping: <@334545356102696973> | Id: 334545356102696973 | Username: Spooks & Null#6054 | Badges: Early Supporter | Creation Date: 12-07-2017 06:03:48
Ping: <@249705121171243020> | Id: 249705121171243020 | Username: Spooky Shoe#5451 | Badges: Early Supporter | Creation Date: 20-11-2016 02:19:00
Ping: <@123537854239473665> | Id: 123537854239473665 | Username: SpotterX4#7261 | Badges: Early Supporter | Creation Date: 07-12-2015 22:35:19
Ping: <@104588010267361280> | Id: 104588010267361280 | Username: Spuwuk#2643 | Badges: Early Supporter | Creation Date: 16-10-2015 16:35:24
Ping: <@246813250103148556> | Id: 246813250103148556 | Username: Squiffy#8678 | Badges: Early Supporter | Creation Date: 12-11-2016 02:47:44
Ping: <@93072344402104320> | Id: 93072344402104320 | Username: ss#9185 | Badges: Early Supporter | Creation Date: 14-09-2015 21:56:16
Ping: <@200206751985958912> | Id: 200206751985958912 | Username: stan#0125 | Badges: Early Supporter | Creation Date: 06-07-2016 13:10:09
Ping: <@265858577934188544> | Id: 265858577934188544 | Username: Staraway#9321 | Badges: Early Supporter | Creation Date: 03-01-2017 16:07:04
Ping: <@274391370775527425> | Id: 274391370775527425 | Username: StarFlatinum#6969 | Badges: Early Supporter | Creation Date: 27-01-2017 05:13:20
Ping: <@308063810009169932> | Id: 308063810009169932 | Username: starfruit#8008 | Badges: Early Supporter | Creation Date: 30-04-2017 04:15:35
Ping: <@104698768867262464> | Id: 104698768867262464 | Username: STATUS#2033 | Badges: Early Supporter | Creation Date: 16-10-2015 23:55:31
Ping: <@280682653307633664> | Id: 280682653307633664 | Username: Staubgeborener#1916 | Badges: Early Supporter | Creation Date: 13-02-2017 13:52:39
Ping: <@121487387913093120> | Id: 121487387913093120 | Username: steady#0666 | Badges: Early Supporter | Creation Date: 02-12-2015 06:47:30
Ping: <@142265094376652800> | Id: 142265094376652800 | Username: StevieTheWevie#5416 | Badges: Early Supporter | Creation Date: 28-01-2016 14:50:41
Ping: <@267851815314391050> | Id: 267851815314391050 | Username: stomper#0727 | Badges: Early Supporter | Creation Date: 09-01-2017 04:07:29
Ping: <@238631457566883841> | Id: 238631457566883841 | Username: Storm#0001 | Badges: Early Supporter | Creation Date: 20-10-2016 13:56:13
Ping: <@132616217977421824> | Id: 132616217977421824 | Username: stupid jew#4020 | Badges: Early Supporter | Creation Date: 01-01-2016 23:49:30
Ping: <@276637714282184704> | Id: 276637714282184704 | Username: Sub#9792 | Badges: Early Supporter | Creation Date: 02-02-2017 09:59:30
Ping: <@177533682649792521> | Id: 177533682649792521 | Username: sucram#0001 | Badges: Early Supporter | Creation Date: 04-05-2016 23:35:28
Ping: <@723037596888072214> | Id: 723037596888072214 | Username: sueco#0001 | Badges: Partnered Server Owner | Creation Date: 18-06-2020 06:53:16
Ping: <@350666934179725313> | Id: 350666934179725313 | Username: Sunni#0310 | Badges: Early Supporter | Creation Date: 25-08-2017 17:45:12
Ping: <@235125571107946496> | Id: 235125571107946496 | Username: Sunny#8999 | Badges: Early Supporter | Creation Date: 10-10-2016 21:45:04
Ping: <@174305445710659584> | Id: 174305445710659584 | Username: Sunz#5881 | Badges: Early Supporter | Creation Date: 26-04-2016 01:47:36
Ping: <@186697731014787074> | Id: 186697731014787074 | Username: Superanon#9672 | Badges: Early Supporter | Creation Date: 30-05-2016 06:30:07
Ping: <@130045826985754625> | Id: 130045826985754625 | Username: SuperKimxD#6969 | Badges: Early Supporter | Creation Date: 25-12-2015 21:35:41
Ping: <@219544138951950336> | Id: 219544138951950336 | Username: Supersette#7777 | Badges: Early Supporter | Creation Date: 28-08-2016 21:50:01
Ping: <@212372670124261376> | Id: 212372670124261376 | Username: SupremeChow#2715 | Badges: Early Supporter | Creation Date: 09-08-2016 02:53:10
Ping: <@266632477748101130> | Id: 266632477748101130 | Username: Sup♥#1337 | Badges: Early Supporter | Creation Date: 05-01-2017 19:22:16
Ping: <@138211573696167937> | Id: 138211573696167937 | Username: Sure#0001 | Badges: Early Supporter | Creation Date: 17-01-2016 10:23:27
Ping: <@232215414824894465> | Id: 232215414824894465 | Username: Suzo#0444 | Badges: Early Supporter | Creation Date: 02-10-2016 21:01:09
Ping: <@194050988905201664> | Id: 194050988905201664 | Username: SwagLag#1337 | Badges: Early Supporter | Creation Date: 19-06-2016 13:29:21
Ping: <@148285056039780352> | Id: 148285056039780352 | Username: swok#8136 | Badges: Early Supporter | Creation Date: 14-02-2016 05:31:52
Ping: <@202582184597520385> | Id: 202582184597520385 | Username: swoordz#0420 | Badges: Early Supporter | Creation Date: 13-07-2016 02:29:16
Ping: <@121047265585397771> | Id: 121047265585397771 | Username: Sxrl#0001 | Badges: Early Supporter | Creation Date: 01-12-2015 01:38:37
Ping: <@357659103600050176> | Id: 357659103600050176 | Username: Sydney#9313 | Badges: Discord Certified Moderator | Creation Date: 14-09-2017 00:49:35
Ping: <@255425781285519360> | Id: 255425781285519360 | Username: system.exe#0007 | Badges: Early Supporter | Creation Date: 05-12-2016 21:10:51
Ping: <@263447159117053953> | Id: 263447159117053953 | Username: Szymon#0737 | Badges: Early Supporter | Creation Date: 28-12-2016 00:24:57
Ping: <@141354216475197440> | Id: 141354216475197440 | Username: T3DDY#9453 | Badges: Early Supporter | Creation Date: 26-01-2016 02:31:11
Ping: <@97502897012490240> | Id: 97502897012490240 | Username: Taaha#3975 | Badges: Early Supporter | Creation Date: 27-09-2015 03:21:42
Ping: <@462991071870189588> | Id: 462991071870189588 | Username: taehyung#3012 | Badges: Early Supporter | Creation Date: 01-07-2018 16:41:13
Ping: <@255738419064471552> | Id: 255738419064471552 | Username: Taidana#3835 | Badges: Early Supporter | Creation Date: 06-12-2016 17:53:10
Ping: <@174591558388154368> | Id: 174591558388154368 | Username: Taigo#2368 | Badges: Early Supporter | Creation Date: 26-04-2016 20:44:31
Ping: <@158863189432336384> | Id: 158863189432336384 | Username: TamamoNoBae#0420 | Badges: Early Supporter | Creation Date: 14-03-2016 10:05:35
Ping: <@414391316059783172> | Id: 414391316059783172 | Username: TancsicsGergely#5570 | Badges: Early Verified Bot Developer | Creation Date: 17-02-2018 13:03:08
Ping: <@321487931611283458> | Id: 321487931611283458 | Username: Tan🅱anan#7979 | Badges: Early Supporter | Creation Date: 06-06-2017 05:18:15
Ping: <@105799214209961984> | Id: 105799214209961984 | Username: Tarnished one (yasu)#7897 | Badges: Early Supporter | Creation Date: 20-10-2015 00:48:18
Ping: <@374500198468157441> | Id: 374500198468157441 | Username: TarTiine__#4875 | Badges: Early Supporter | Creation Date: 30-10-2017 11:10:05
Ping: <@169572289841463298> | Id: 169572289841463298 | Username: Taters#3289 | Badges: Early Supporter | Creation Date: 13-04-2016 00:19:44
Ping: <@183789909998305280> | Id: 183789909998305280 | Username: Tea_Pawt#0001 | Badges: Early Supporter | Creation Date: 22-05-2016 05:55:29
Ping: <@127494748905799680> | Id: 127494748905799680 | Username: teal#6969 | Badges: Early Supporter | Creation Date: 18-12-2015 20:38:36
Ping: <@272227080102739968> | Id: 272227080102739968 | Username: Tee#1010 | Badges: Early Supporter | Creation Date: 21-01-2017 05:53:13
Ping: <@190534326708862976> | Id: 190534326708862976 | Username: Tehroo#0002 | Badges: Early Supporter | Creation Date: 09-06-2016 20:35:23
Ping: <@119843818471292929> | Id: 119843818471292929 | Username: TerraMark#3333 | Badges: Early Supporter | Creation Date: 27-11-2015 17:56:32
Ping: <@282389799711539201> | Id: 282389799711539201 | Username: tesa#3333 | Badges: Early Supporter | Creation Date: 18-02-2017 06:56:14
Ping: <@284543470155333632> | Id: 284543470155333632 | Username: Testosteroni#0666 | Badges: Early Supporter | Creation Date: 24-02-2017 05:34:09
Ping: <@227036782334705665> | Id: 227036782334705665 | Username: tetrodoxin#7950 | Badges: Early Supporter | Creation Date: 18-09-2016 14:03:07
Ping: <@180627868261285889> | Id: 180627868261285889 | Username: Thaliquids#1337 | Badges: Early Supporter | Creation Date: 13-05-2016 12:30:39
Ping: <@148812749260980224> | Id: 148812749260980224 | Username: The Dueling Potato#0001 | Badges: Early Verified Bot Developer | Creation Date: 15-02-2016 16:28:44
Ping: <@90945618456883200> | Id: 90945618456883200 | Username: The Evil Queen#3326 | Badges: Early Supporter | Creation Date: 09-09-2015 01:05:25
Ping: <@153541327617916928> | Id: 153541327617916928 | Username: The Pretender#2603 | Badges: Early Supporter | Creation Date: 28-02-2016 17:38:25
Ping: <@135033231786377217> | Id: 135033231786377217 | Username: The Scout#0001 | Badges: Early Supporter | Creation Date: 08-01-2016 15:53:51
Ping: <@121458828041519104> | Id: 121458828041519104 | Username: The Void Stell#6713 | Badges: Early Supporter | Creation Date: 02-12-2015 04:54:01
Ping: <@379344327828307968> | Id: 379344327828307968 | Username: TheElise1000#1000 | Badges: Early Supporter | Creation Date: 12-11-2017 19:58:55
Ping: <@192729787632975873> | Id: 192729787632975873 | Username: theillchemist#0777 | Badges: Early Supporter | Creation Date: 15-06-2016 21:59:22
Ping: <@206170848753745920> | Id: 206170848753745920 | Username: TheNixedOne#1111 | Badges: Early Supporter | Creation Date: 23-07-2016 00:09:20
Ping: <@220399872832962564> | Id: 220399872832962564 | Username: Theo#9733 | Badges: Early Supporter | Creation Date: 31-08-2016 06:30:24
Ping: <@149299851362828288> | Id: 149299851362828288 | Username: TheOnlyGlamorousGent#0001 | Badges: Early Supporter | Creation Date: 17-02-2016 00:44:18
Ping: <@323125485171113986> | Id: 323125485171113986 | Username: TheRealGatto#4689 | Badges: Early Supporter | Creation Date: 10-06-2017 17:45:19
Ping: <@118182504015462406> | Id: 118182504015462406 | Username: TheRektOne#8526 | Badges: Early Supporter | Creation Date: 23-11-2015 03:55:04
Ping: <@213632190557192192> | Id: 213632190557192192 | Username: TheSkele27#5753 | Badges: Early Supporter | Creation Date: 12-08-2016 14:18:03
Ping: <@134090637505986560> | Id: 134090637505986560 | Username: thoza#0001 | Badges: Early Supporter | Creation Date: 06-01-2016 01:28:19
Ping: <@169994211825811457> | Id: 169994211825811457 | Username: thrillho#8001 | Badges: Early Supporter | Creation Date: 14-04-2016 04:16:18
Ping: <@271308873380397056> | Id: 271308873380397056 | Username: Tienislav#5321 | Badges: Early Supporter | Creation Date: 18-01-2017 17:04:36
Ping: <@157574027735597056> | Id: 157574027735597056 | Username: tight#1111 | Badges: Partnered Server Owner | Creation Date: 10-03-2016 20:42:55
Ping: <@191324197903925248> | Id: 191324197903925248 | Username: Tiipps#3979 | Badges: Early Supporter | Creation Date: 12-06-2016 00:54:03
Ping: <@211123615628787712> | Id: 211123615628787712 | Username: timewarp#0001 | Badges: Early Supporter | Creation Date: 05-08-2016 16:09:52
Ping: <@260358654153326592> | Id: 260358654153326592 | Username: Tired#9971 | Badges: Early Supporter | Creation Date: 19-12-2016 11:52:20
Ping: <@363510328383766532> | Id: 363510328383766532 | Username: Titan.X#2131 | Badges: Early Supporter | Creation Date: 30-09-2017 04:20:15
Ping: <@253325427878133761> | Id: 253325427878133761 | Username: To Be Announced#9227 | Badges: Early Supporter | Creation Date: 30-11-2016 02:04:48
Ping: <@110183738377265152> | Id: 110183738377265152 | Username: Toad Stool#0606 | Badges: Early Supporter | Creation Date: 01-11-2015 02:10:50
Ping: <@270427180075319296> | Id: 270427180075319296 | Username: Toby#1337 | Badges: Early Supporter | Creation Date: 16-01-2017 06:41:04
Ping: <@333326728095334400> | Id: 333326728095334400 | Username: toilet#0001 | Badges: Early Supporter | Creation Date: 08-07-2017 21:21:24
Ping: <@99859473996218368> | Id: 99859473996218368 | Username: Tommu#8272 | Badges: Early Supporter | Creation Date: 03-10-2015 15:25:53
Ping: <@396661476825235459> | Id: 396661476825235459 | Username: Tomori#1111 | Badges: Early Supporter | Creation Date: 30-12-2017 14:51:05
Ping: <@237583974279544832> | Id: 237583974279544832 | Username: tony mate#1036 | Badges: Early Supporter | Creation Date: 17-10-2016 16:33:53
Ping: <@471147128694243350> | Id: 471147128694243350 | Username: Toronas#5013 | Badges: Early Supporter | Creation Date: 24-07-2018 04:50:28
Ping: <@402526051336716288> | Id: 402526051336716288 | Username: toxic#0008 | Badges: Early Supporter | Creation Date: 15-01-2018 19:14:49
Ping: <@154411126518579200> | Id: 154411126518579200 | Username: Toxic Neko#9011 | Badges: Early Supporter | Creation Date: 02-03-2016 03:14:41
Ping: <@388655829470937099> | Id: 388655829470937099 | Username: TR3NT#0020 | Badges: HypeSquad Events, Early Supporter | Creation Date: 08-12-2017 12:39:30
Ping: <@345524556938870794> | Id: 345524556938870794 | Username: Treajun#7499 | Badges: Early Supporter | Creation Date: 11-08-2017 13:11:13
Ping: <@122721249104363520> | Id: 122721249104363520 | Username: trevor#7958 | Badges: Early Supporter | Creation Date: 05-12-2015 16:30:25
Ping: <@210083171121889280> | Id: 210083171121889280 | Username: Trex#5578 | Badges: Early Supporter | Creation Date: 02-08-2016 19:15:31
Ping: <@217643936980795403> | Id: 217643936980795403 | Username: tri#8075 | Badges: Early Supporter | Creation Date: 23-08-2016 15:59:18
Ping: <@135628622122713088> | Id: 135628622122713088 | Username: Triofakt#6586 | Badges: Early Supporter | Creation Date: 10-01-2016 07:19:43
Ping: <@139426991198830592> | Id: 139426991198830592 | Username: Tris#6969 | Badges: Early Supporter | Creation Date: 20-01-2016 18:53:05
Ping: <@249217107403735040> | Id: 249217107403735040 | Username: Clexa#1337 | Badges: Early Supporter | Creation Date: 18-11-2016 17:59:48
Ping: <@104019935675559936> | Id: 104019935675559936 | Username: TromBoneZone™#5401 | Badges: Early Supporter | Creation Date: 15-10-2015 02:58:05
Ping: <@139435412438384640> | Id: 139435412438384640 | Username: True Falseman#9102 | Badges: Early Supporter | Creation Date: 20-01-2016 19:26:32
Ping: <@189592499898155008> | Id: 189592499898155008 | Username: Truthkeeper#5872 | Badges: Early Supporter | Creation Date: 07-06-2016 06:12:54
Ping: <@232180376137629696> | Id: 232180376137629696 | Username: TShoq#0001 | Badges: Early Supporter | Creation Date: 02-10-2016 18:41:55
Ping: <@149678454508486656> | Id: 149678454508486656 | Username: tsu#0666 | Badges: Early Supporter | Creation Date: 18-02-2016 01:48:44
Ping: <@167278512460267531> | Id: 167278512460267531 | Username: Tsu#1090 | Badges: Early Supporter | Creation Date: 06-04-2016 16:25:05
Ping: <@253462187069276160> | Id: 253462187069276160 | Username: Tsul#4928 | Badges: Early Supporter | Creation Date: 30-11-2016 11:08:14
Ping: <@240976647405174786> | Id: 240976647405174786 | Username: Turing Decidable#6412 | Badges: Early Supporter | Creation Date: 27-10-2016 01:15:09
Ping: <@273525055282085889> | Id: 273525055282085889 | Username: Turnbolt#0001 | Badges: Early Supporter | Creation Date: 24-01-2017 19:50:55
Ping: <@256182862410285056> | Id: 256182862410285056 | Username: Turpy#0052 | Badges: Early Supporter | Creation Date: 07-12-2016 23:19:14
Ping: <@172564836192878593> | Id: 172564836192878593 | Username: Twelve#0001 | Badges: Early Supporter | Creation Date: 21-04-2016 06:31:03
Ping: <@340638699152867328> | Id: 340638699152867328 | Username: twelve#0666 | Badges: HypeSquad Events, Early Supporter | Creation Date: 29-07-2017 01:36:34
Ping: <@352964106866786305> | Id: 352964106866786305 | Username: twelve#0012 | Badges: Early Supporter | Creation Date: 01-09-2017 01:53:20
Ping: <@341263383368302602> | Id: 341263383368302602 | Username: twilli (Val's)#7073 | Badges: Early Supporter | Creation Date: 30-07-2017 18:58:50
Ping: <@108704302385610752> | Id: 108704302385610752 | Username: Twisted#4085 | Badges: Early Supporter | Creation Date: 28-10-2015 00:12:05
Ping: <@299918370789130241> | Id: 299918370789130241 | Username: two#2222 | Badges: Early Supporter | Creation Date: 07-04-2017 16:48:31
Ping: <@330431993773031445> | Id: 330431993773031445 | Username: Tyde#0069 | Badges: Early Supporter | Creation Date: 30-06-2017 21:38:46
Ping: <@438323631433449482> | Id: 438323631433449482 | Username: UFUCK#1370 | Badges: Early Verified Bot Developer | Creation Date: 24-04-2018 15:01:37
Ping: <@368909559189864460> | Id: 368909559189864460 | Username: Ujak#6244 | Badges: Early Supporter | Creation Date: 15-10-2017 01:54:52
Ping: <@263128147195723788> | Id: 263128147195723788 | Username: UJIK#0001 | Badges: Early Supporter | Creation Date: 27-12-2016 03:17:18
Ping: <@178923743819726849> | Id: 178923743819726849 | Username: Ultimat3spaz#0001 | Badges: Early Supporter | Creation Date: 08-05-2016 19:39:04
Ping: <@334739110952697856> | Id: 334739110952697856 | Username: Ultraz.#7729 | Badges: Early Supporter | Creation Date: 12-07-2017 18:53:43
Ping: <@246660882803720193> | Id: 246660882803720193 | Username: Undo#7742 | Badges: Early Verified Bot Developer | Creation Date: 11-11-2016 16:42:17
Ping: <@248904854334996480> | Id: 248904854334996480 | Username: Urobolus#8836 | Badges: Early Supporter | Creation Date: 17-11-2016 21:19:01
Ping: <@320638502767296524> | Id: 320638502767296524 | Username: User_#7458 | Badges: Early Supporter | Creation Date: 03-06-2017 21:02:56
Ping: <@244792192713883648> | Id: 244792192713883648 | Username: uwu#7075 | Badges: Early Supporter | Creation Date: 06-11-2016 12:56:46
Ping: <@201821901578960896> | Id: 201821901578960896 | Username: Uxinator#3307 | Badges: Early Supporter | Creation Date: 11-07-2016 00:08:11
Ping: <@258949792506445836> | Id: 258949792506445836 | Username: v1r#7363 | Badges: Early Supporter | Creation Date: 15-12-2016 14:34:01
Ping: <@129822017523286016> | Id: 129822017523286016 | Username: val#6393 | Badges: Early Supporter | Creation Date: 25-12-2015 06:46:20
Ping: <@172925821575626753> | Id: 172925821575626753 | Username: Valentine#5590 | Badges: Early Supporter | Creation Date: 22-04-2016 06:25:28
Ping: <@308094698877222913> | Id: 308094698877222913 | Username: Vali#9118 | Badges: Early Supporter | Creation Date: 30-04-2017 06:18:20
Ping: <@197242630478888960> | Id: 197242630478888960 | Username: Valikar#1337 | Badges: Early Supporter | Creation Date: 28-06-2016 08:51:47
Ping: <@171427234408562688> | Id: 171427234408562688 | Username: Valix#0134 | Badges: Early Supporter | Creation Date: 18-04-2016 03:10:37
Ping: <@368730244863098901> | Id: 368730244863098901 | Username: Valvatorez#6370 | Badges: Early Supporter | Creation Date: 14-10-2017 14:02:21
Ping: <@188710368892157953> | Id: 188710368892157953 | Username: VAMP SOULJA#2524 | Badges: Early Supporter | Creation Date: 04-06-2016 19:47:38
Ping: <@297472760618418176> | Id: 297472760618418176 | Username: Vanessa#4745 | Badges: Early Supporter | Creation Date: 31-03-2017 22:50:32
Ping: <@454072114492866560> | Id: 454072114492866560 | Username: Vap0r1ze#0126 | Badges: Early Supporter | Creation Date: 07-06-2018 02:00:28
Ping: <@220327532803653633> | Id: 220327532803653633 | Username: Vaudeur#0001 | Badges: Early Supporter | Creation Date: 31-08-2016 01:42:57
Ping: <@190834330770210816> | Id: 190834330770210816 | Username: vay#0001 | Badges: Early Supporter | Creation Date: 10-06-2016 16:27:29
Ping: <@368940224446857216> | Id: 368940224446857216 | Username: Vazor#0001 | Badges: Early Supporter | Creation Date: 15-10-2017 03:56:44
Ping: <@249703620256202752> | Id: 249703620256202752 | Username: mad !#4244 | Badges: Early Supporter | Creation Date: 20-11-2016 02:13:02
Ping: <@324363981546323968> | Id: 324363981546323968 | Username: veemo#1660 | Badges: Early Supporter | Creation Date: 14-06-2017 03:46:39
Ping: <@128255966318821376> | Id: 128255966318821376 | Username: Veil#6319 | Badges: Early Supporter | Creation Date: 20-12-2015 23:03:25
Ping: <@123796347504558080> | Id: 123796347504558080 | Username: Veilyn#2458 | Badges: Early Supporter | Creation Date: 08-12-2015 15:42:29
Ping: <@86257994576191488> | Id: 86257994576191488 | Username: Velvetine#0724 | Badges: Early Supporter | Creation Date: 27-08-2015 02:38:28
Ping: <@71048869076541440> | Id: 71048869076541440 | Username: Venom#0001 | Badges: Early Supporter | Creation Date: 16-07-2015 03:22:50
Ping: <@191333046786588672> | Id: 191333046786588672 | Username: Vesper#5715 | Badges: Early Supporter | Creation Date: 12-06-2016 01:29:13
Ping: <@130637781591523328> | Id: 130637781591523328 | Username: Vex#7444 | Badges: Early Supporter | Creation Date: 27-12-2015 12:47:54
Ping: <@135574279688290314> | Id: 135574279688290314 | Username: Vibrant#0373 | Badges: Early Supporter | Creation Date: 10-01-2016 03:43:47
Ping: <@201479032347295744> | Id: 201479032347295744 | Username: Vicman#7038 | Badges: Early Supporter | Creation Date: 10-07-2016 01:25:44
Ping: <@198583207640301571> | Id: 198583207640301571 | Username: Vigilon_#7201 | Badges: Early Supporter | Creation Date: 02-07-2016 01:38:46
Ping: <@170578701526892544> | Id: 170578701526892544 | Username: ViiRal#0001 | Badges: Early Supporter | Creation Date: 15-04-2016 18:58:51
Ping: <@341177930183081984> | Id: 341177930183081984 | Username: Viking#0001 | Badges: Early Supporter | Creation Date: 30-07-2017 13:19:17
Ping: <@335895125752414209> | Id: 335895125752414209 | Username: Viking_Blades#1337 | Badges: Early Supporter | Creation Date: 15-07-2017 23:27:18
Ping: <@157054689521827840> | Id: 157054689521827840 | Username: Vincent#0001 | Badges: Early Supporter | Creation Date: 09-03-2016 10:19:15
Ping: <@91163686747504640> | Id: 91163686747504640 | Username: Vintrell#2081 | Badges: Early Supporter | Creation Date: 09-09-2015 15:31:56
Ping: <@134559135172788224> | Id: 134559135172788224 | Username: ViperChagas#8592 | Badges: Early Supporter | Creation Date: 07-01-2016 08:29:57
